employee,pattern_type,timestamp,location,latitude,longitude,visit_count,average_visits
Loreto Bodrogi,Late night visit,2014-01-07 03:30:11,Albert's Fine Clothing,36.07526489,24.87906056,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:13,Albert's Fine Clothing,36.07523556,24.87901355,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:14,Albert's Fine Clothing,36.07524328,24.87893954,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:15,Albert's Fine Clothing,36.07524393,24.87885497,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:17,Albert's Fine Clothing,36.07519541,24.87878168,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:18,Albert's Fine Clothing,36.07520686,24.87870877,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:19,Albert's Fine Clothing,36.07522172,24.87870436,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:20,Albert's Fine Clothing,36.07520853,24.87865332,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:24,Albert's Fine Clothing,36.07519791,24.87843027,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:25,Albert's Fine Clothing,36.07520317,24.87836136,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:26,Albert's Fine Clothing,36.07517851,24.8783271,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:28,Albert's Fine Clothing,36.07519878,24.87821368,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:30,Albert's Fine Clothing,36.07517447,24.8781373,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:31,Albert's Fine Clothing,36.07518232,24.87807185,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:33,Albert's Fine Clothing,36.07516967,24.87795171,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:34,Albert's Fine Clothing,36.0751481,24.87793164,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:35,Albert's Fine Clothing,36.07517798,24.87786808,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:36,Albert's Fine Clothing,36.07518365,24.87781167,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:37,Albert's Fine Clothing,36.07514838,24.87776564,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:38,Albert's Fine Clothing,36.07516882,24.87773104,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:39,Albert's Fine Clothing,36.07517753,24.87770481,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:40,Albert's Fine Clothing,36.07517903,24.87760746,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:41,Albert's Fine Clothing,36.07513493,24.87760188,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:42,Albert's Fine Clothing,36.07516183,24.87754499,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:44,Albert's Fine Clothing,36.07514382,24.87745211,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:45,Albert's Fine Clothing,36.07517781,24.87736945,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:47,Albert's Fine Clothing,36.07515992,24.87728173,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:48,Albert's Fine Clothing,36.07515897,24.87723429,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:50,Albert's Fine Clothing,36.07519714,24.87715834,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:51,Albert's Fine Clothing,36.07520135,24.87707045,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:52,Albert's Fine Clothing,36.07520446,24.87705312,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:53,Albert's Fine Clothing,36.07521105,24.8770071,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:56,Albert's Fine Clothing,36.07522766,24.87686032,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:57,Albert's Fine Clothing,36.07519148,24.87678063,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:58,Albert's Fine Clothing,36.07519518,24.87676141,,
Loreto Bodrogi,Late night visit,2014-01-07 03:30:59,Albert's Fine Clothing,36.07519907,24.87666284,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:00,Albert's Fine Clothing,36.07519474,24.87662081,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:01,Albert's Fine Clothing,36.07521763,24.87658758,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:02,Albert's Fine Clothing,36.0751996,24.87655895,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:03,Albert's Fine Clothing,36.07520852,24.87649585,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:04,Albert's Fine Clothing,36.07523628,24.87646109,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:06,Albert's Fine Clothing,36.07522513,24.87634471,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:07,Albert's Fine Clothing,36.07522539,24.87628167,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:08,Albert's Fine Clothing,36.0752667,24.87622639,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:09,Albert's Fine Clothing,36.07522877,24.87616762,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:10,Albert's Fine Clothing,36.07523429,24.87615732,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:12,Albert's Fine Clothing,36.07522541,24.87602054,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:13,Albert's Fine Clothing,36.07524264,24.87601162,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:15,Albert's Fine Clothing,36.07525052,24.87586401,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:16,Albert's Fine Clothing,36.07522433,24.87581998,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:17,Albert's Fine Clothing,36.07525423,24.87577479,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:18,Albert's Fine Clothing,36.07525123,24.87575817,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:19,Albert's Fine Clothing,36.0752634,24.87570797,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:20,Albert's Fine Clothing,36.07524973,24.87565672,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:21,Albert's Fine Clothing,36.07525754,24.87558879,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:23,Albert's Fine Clothing,36.07523438,24.8755089,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:24,Albert's Fine Clothing,36.07525349,24.87544103,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:26,Albert's Fine Clothing,36.07522228,24.87534296,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:27,Albert's Fine Clothing,36.07525924,24.87527176,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:28,Albert's Fine Clothing,36.07523757,24.87525622,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:29,Albert's Fine Clothing,36.07524901,24.87519768,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:31,Albert's Fine Clothing,36.07525836,24.87508288,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:35,Albert's Fine Clothing,36.07524594,24.87487061,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:36,Albert's Fine Clothing,36.07523,24.87482822,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:37,Albert's Fine Clothing,36.07523645,24.87478355,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:38,Albert's Fine Clothing,36.07526284,24.87474524,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:39,Albert's Fine Clothing,36.07524797,24.8747041,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:40,Albert's Fine Clothing,36.07523143,24.87465023,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:41,Albert's Fine Clothing,36.07525704,24.87460327,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:42,Albert's Fine Clothing,36.07525227,24.8745233,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:44,Albert's Fine Clothing,36.07524188,24.87443609,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:45,Albert's Fine Clothing,36.07524521,24.87440233,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:46,Albert's Fine Clothing,36.07524567,24.8743524,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:47,Albert's Fine Clothing,36.0752363,24.87430543,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:48,Albert's Fine Clothing,36.0752292,24.87423827,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:49,Albert's Fine Clothing,36.07524633,24.87417213,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:50,Albert's Fine Clothing,36.07525629,24.87414662,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:51,Albert's Fine Clothing,36.0752583,24.87410145,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:54,Albert's Fine Clothing,36.07523022,24.87392186,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:55,Albert's Fine Clothing,36.0752358,24.87389916,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:56,Albert's Fine Clothing,36.07523628,24.87384297,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:57,Albert's Fine Clothing,36.07523213,24.87378995,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:58,Albert's Fine Clothing,36.07524323,24.87372708,,
Loreto Bodrogi,Late night visit,2014-01-07 03:31:59,Albert's Fine Clothing,36.07524362,24.87369385,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:00,Albert's Fine Clothing,36.07522743,24.87364358,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:01,Albert's Fine Clothing,36.07525055,24.87357803,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:02,Albert's Fine Clothing,36.07523635,24.8735317,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:03,Albert's Fine Clothing,36.07523122,24.87348662,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:04,Albert's Fine Clothing,36.07522076,24.87345248,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:05,Albert's Fine Clothing,36.07524011,24.87339489,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:06,Albert's Fine Clothing,36.07524364,24.8733219,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:07,Albert's Fine Clothing,36.07525242,24.87329674,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:09,Albert's Fine Clothing,36.07522903,24.87317686,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:10,Albert's Fine Clothing,36.07522153,24.87315621,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:13,Albert's Fine Clothing,36.07523234,24.87297769,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:14,Albert's Fine Clothing,36.07524968,24.87294453,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:16,Albert's Fine Clothing,36.07522382,24.87285205,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:17,Albert's Fine Clothing,36.07522644,24.87278702,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:18,Albert's Fine Clothing,36.07524368,24.87274733,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:19,Albert's Fine Clothing,36.07524856,24.87270194,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:20,Albert's Fine Clothing,36.07524384,24.87262679,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:21,Albert's Fine Clothing,36.07525014,24.87259322,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:24,Albert's Fine Clothing,36.07523049,24.87242583,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:25,Albert's Fine Clothing,36.07522995,24.87237445,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:26,Albert's Fine Clothing,36.07522248,24.8723274,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:27,Albert's Fine Clothing,36.07522429,24.87228204,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:28,Albert's Fine Clothing,36.075223,24.87223161,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:29,Albert's Fine Clothing,36.07523288,24.87219413,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:30,Albert's Fine Clothing,36.07524585,24.87213403,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:31,Albert's Fine Clothing,36.07522377,24.87209229,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:32,Albert's Fine Clothing,36.07523457,24.87202668,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:33,Albert's Fine Clothing,36.07524226,24.87197579,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:34,Albert's Fine Clothing,36.07522433,24.871934,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:36,Albert's Fine Clothing,36.0752453,24.87184212,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:37,Albert's Fine Clothing,36.07523184,24.87178026,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:38,Albert's Fine Clothing,36.07523643,24.8717424,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:39,Albert's Fine Clothing,36.07522961,24.8716933,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:40,Albert's Fine Clothing,36.07522513,24.87163915,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:41,Albert's Fine Clothing,36.07523174,24.87157891,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:42,Albert's Fine Clothing,36.07522961,24.87154481,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:43,Albert's Fine Clothing,36.07523038,24.87148857,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:44,Albert's Fine Clothing,36.07522237,24.871442,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:45,Albert's Fine Clothing,36.07522095,24.87139254,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:46,Albert's Fine Clothing,36.07527472,24.87136929,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:48,Albert's Fine Clothing,36.07537076,24.87137909,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:49,Albert's Fine Clothing,36.0754173,24.87138419,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:50,Albert's Fine Clothing,36.07547334,24.87136637,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:52,Albert's Fine Clothing,36.07558212,24.87137847,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:53,Albert's Fine Clothing,36.07563693,24.87136517,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:54,Albert's Fine Clothing,36.07567894,24.87136901,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:55,Albert's Fine Clothing,36.07571811,24.8713796,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:56,Albert's Fine Clothing,36.07576696,24.87138273,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:57,Albert's Fine Clothing,36.07580939,24.8713835,,
Loreto Bodrogi,Late night visit,2014-01-07 03:32:59,Albert's Fine Clothing,36.07592612,24.87137055,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:00,Albert's Fine Clothing,36.07596534,24.87139189,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:01,Albert's Fine Clothing,36.07603208,24.8713651,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:02,Albert's Fine Clothing,36.07607369,24.87137023,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:03,Albert's Fine Clothing,36.07610974,24.87136423,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:04,Albert's Fine Clothing,36.07612576,24.87134499,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:05,Albert's Fine Clothing,36.07614886,24.87129431,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:06,Albert's Fine Clothing,36.07612189,24.87124221,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:07,Albert's Fine Clothing,36.07612457,24.87120538,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:08,Albert's Fine Clothing,36.07612755,24.87115393,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:09,Albert's Fine Clothing,36.07614934,24.87109864,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:10,Albert's Fine Clothing,36.07612298,24.87103409,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:11,Albert's Fine Clothing,36.07612447,24.87099872,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:12,Albert's Fine Clothing,36.07614608,24.87094179,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:13,Albert's Fine Clothing,36.07612885,24.87090214,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:14,Albert's Fine Clothing,36.07614384,24.87084012,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:15,Albert's Fine Clothing,36.07612092,24.87078163,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:16,Albert's Fine Clothing,36.07613373,24.87075155,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:17,Albert's Fine Clothing,36.07614349,24.87068924,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:19,Albert's Fine Clothing,36.07614127,24.87059535,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:20,Albert's Fine Clothing,36.07612969,24.87053908,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:21,Albert's Fine Clothing,36.07612543,24.87048949,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:22,Albert's Fine Clothing,36.07613299,24.87045401,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:24,Albert's Fine Clothing,36.07612817,24.87034254,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:25,Albert's Fine Clothing,36.07612024,24.87030622,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:26,Albert's Fine Clothing,36.07613919,24.87023451,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:27,Albert's Fine Clothing,36.07612997,24.87019143,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:28,Albert's Fine Clothing,36.07614147,24.87015143,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:29,Albert's Fine Clothing,36.0761425,24.8700988,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:30,Albert's Fine Clothing,36.07612888,24.87003597,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:31,Albert's Fine Clothing,36.07612167,24.86998431,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:32,Albert's Fine Clothing,36.07612221,24.86994445,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:33,Albert's Fine Clothing,36.07612325,24.86989394,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:34,Albert's Fine Clothing,36.07612447,24.86985038,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:35,Albert's Fine Clothing,36.07613992,24.86979893,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:36,Albert's Fine Clothing,36.07613903,24.86973499,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:37,Albert's Fine Clothing,36.07614173,24.86970015,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:38,Albert's Fine Clothing,36.0761225,24.86965881,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:40,Albert's Fine Clothing,36.07613549,24.86954283,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:41,Albert's Fine Clothing,36.07612996,24.86949309,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:43,General Grocer,36.07614335,24.86939684,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:44,General Grocer,36.07613928,24.86933911,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:45,General Grocer,36.07612666,24.86930278,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:46,General Grocer,36.07614455,24.86924428,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:47,General Grocer,36.07612686,24.86921142,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:48,General Grocer,36.07614183,24.86915985,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:49,General Grocer,36.07612973,24.86909403,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:50,General Grocer,36.07613862,24.86903719,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:51,General Grocer,36.07613124,24.86899857,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:52,General Grocer,36.07612433,24.86894767,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:53,General Grocer,36.07614067,24.86890995,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:54,General Grocer,36.07613463,24.86883812,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:56,General Grocer,36.07612281,24.86874984,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:57,General Grocer,36.07613201,24.86869453,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:58,General Grocer,36.07612269,24.86864764,,
Loreto Bodrogi,Late night visit,2014-01-07 03:33:59,General Grocer,36.07612524,24.86860708,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:00,General Grocer,36.07613795,24.86853916,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:01,General Grocer,36.07613603,24.86850818,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:02,General Grocer,36.07612664,24.86844167,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:03,General Grocer,36.07613881,24.86841157,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:04,General Grocer,36.07612228,24.86834851,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:05,General Grocer,36.0761222,24.86829214,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:06,General Grocer,36.07613038,24.86825243,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:07,General Grocer,36.07612011,24.86820214,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:08,General Grocer,36.07612063,24.86814684,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:09,General Grocer,36.07613333,24.86810339,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:10,General Grocer,36.07612887,24.86804471,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:12,General Grocer,36.0761249,24.86795832,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:14,General Grocer,36.07613289,24.86786673,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:16,General Grocer,36.07613423,24.86776517,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:17,General Grocer,36.0761374,24.8676927,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:18,General Grocer,36.07616598,24.8676693,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:19,General Grocer,36.07619972,24.86768947,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:20,General Grocer,36.07626302,24.8676879,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:21,General Grocer,36.0763036,24.86767188,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:22,General Grocer,36.07634952,24.86767448,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:23,General Grocer,36.07641319,24.86768381,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:24,General Grocer,36.07645112,24.86768641,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:25,General Grocer,36.07650399,24.86767373,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:26,General Grocer,36.07655428,24.86768603,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:27,Frank's Fuel,36.07661429,24.86767224,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:28,Frank's Fuel,36.07666674,24.8676746,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:29,Frank's Fuel,36.07671937,24.8676919,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:31,Frank's Fuel,36.07680606,24.86769012,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:32,Frank's Fuel,36.07684511,24.86768821,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:33,Frank's Fuel,36.07691021,24.86768969,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:34,Frank's Fuel,36.07694249,24.86766985,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:35,Frank's Fuel,36.07692715,24.86762665,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:36,Frank's Fuel,36.07692162,24.8675688,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:37,Frank's Fuel,36.07692901,24.86750025,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:38,Frank's Fuel,36.07690909,24.8674478,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:39,Frank's Fuel,36.07691371,24.86741749,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:41,Frank's Fuel,36.07690702,24.86730836,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:42,Frank's Fuel,36.07690365,24.86726926,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:43,Frank's Fuel,36.07690778,24.86720125,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:44,Frank's Fuel,36.0769051,24.86717181,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:45,Frank's Fuel,36.07689633,24.86712598,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:46,Frank's Fuel,36.07690059,24.86706293,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:47,Frank's Fuel,36.07691356,24.86700119,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:48,Frank's Fuel,36.07689847,24.86696472,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:49,Frank's Fuel,36.07690873,24.86690299,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:50,Frank's Fuel,36.07688719,24.86687291,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:51,Frank's Fuel,36.07688523,24.866802,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:53,Frank's Fuel,36.07688026,24.86670062,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:54,Frank's Fuel,36.07686929,24.86667436,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:55,Frank's Fuel,36.07687358,24.8666015,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:57,Frank's Fuel,36.07686131,24.86652951,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:58,Frank's Fuel,36.07685686,24.86646061,,
Loreto Bodrogi,Late night visit,2014-01-07 03:34:59,Frank's Fuel,36.07687098,24.86643002,,
Loreto Bodrogi,Late night visit,2014-01-07 03:35:00,Frank's Fuel,36.07685147,24.86636203,,
Loreto Bodrogi,Late night visit,2014-01-07 03:35:01,Frank's Fuel,36.07686175,24.86632788,,
Loreto Bodrogi,Late night visit,2014-01-07 03:35:02,Frank's Fuel,36.07687309,24.86627629,,
Loreto Bodrogi,Late night visit,2014-01-07 03:35:03,Frank's Fuel,36.07683945,24.86621439,,
Loreto Bodrogi,Late night visit,2014-01-07 03:35:04,Frank's Fuel,36.07686653,24.86617617,,
Loreto Bodrogi,Late night visit,2014-01-07 03:35:05,Frank's Fuel,36.07685464,24.86610409,,
Loreto Bodrogi,Late night visit,2014-01-07 03:35:06,Frank's Fuel,36.0768639,24.86607065,,
Loreto Bodrogi,Late night visit,2014-01-07 03:35:07,Frank's Fuel,36.07685249,24.86601197,,
Loreto Bodrogi,Late night visit,2014-01-07 03:35:08,Frank's Fuel,36.07684643,24.86596215,,
Loreto Bodrogi,Late night visit,2014-01-07 03:35:09,Frank's Fuel,36.07684774,24.86593125,,
Loreto Bodrogi,Late night visit,2014-01-07 03:35:10,Frank's Fuel,36.07682632,24.8659217,,
Loreto Bodrogi,Late night visit,2014-01-09 03:20:01,Coffee Shack,36.06035331,24.90559651,,
Loreto Bodrogi,Late night visit,2014-01-09 03:20:02,Coffee Shack,36.06040506,24.90556323,,
Loreto Bodrogi,Late night visit,2014-01-09 03:20:03,Coffee Shack,36.06042401,24.90550713,,
